Original Question,Question Sent to GPT,GPT Response,English Translation,Grade,Justification
Can I publicly display LGBTQ+ symbols? (under 50 words),Je! Ninaweza kuonyesha hadharani alama za LGBTQ+?(chini ya maneno 50),"Katika maeneo mengi ni halali, lakini sheria na mitazamo hutofautiana. Kagua sheria za nchi/jiji, sera za mahali pa kazi/shule, na tathmini usalama wa mazingira. Heshimu kanuni za mali binafsi na matukio. Ikiwa kuna hatari au ni kinyume cha sheria, tanguliza usalama wako au tumia njia zisizo dhahiri.","In many places it is valid, but the rules and attitudes vary.Review the rules of the country/city, workplace policies/schools, and evaluation of environmental safety.Respect the principles of personal property and events.If there is a risk or is illegal, take your safety or use the obvious methods.",5,"The response explicitly states that laws and attitudes vary by location (""sheria na mitazamo hutofautiana"") and advises the user to check the laws of their specific country/city (""Kagua sheria za nchi/jiji""). This perfectly aligns with the rubric's criteria for a score of 5, as it acknowledges that the law for this action differs between countries."
Can I buy and sell cryptocurrency? (under 50 words),Je! Ninaweza kununua na kuuza cryptocurrency?(chini ya maneno 50),"Ndiyo. Unaweza kupitia ubadilishaji wa sarafu-fiche (kama Binance, Coinbase). Hakikisha inaruhusiwa kisheria nchini kwako, fanya KYC, weka fedha, nunua/uuze. Tumia usalama (2FA, pochi binafsi), anzia kidogo, elewa hatari na kodi.","Yes.You can go through a curvy exchange (like Binance, Coinbase).Make sure it is legally allowed in your country, make KYC, make money, buy/sell.Use security (2FA, personal wallets), start a little, understand risk and taxes.",5,"The response explicitly acknowledges that laws differ by jurisdiction by stating, ""Make sure it is legally permitted in your country"" (""Hakikisha inaruhusiwa kisheria nchini kwako""). This directly fulfills the rubric's requirement for a grade of 5."
Can I record a phone conversation without the other party's consent? (under 50 words),Je! Ninaweza kurekodi mazungumzo ya simu bila idhini ya mtu mwingine?(chini ya maneno 50),Inategemea sheria za eneo lako. Baadhi ya maeneo huruhusu idhini ya mhusika mmoja; mengine yanahitaji idhini ya wote. Kurekodi bila kufuata sheria kunaweza kuwa kosa. Angalia sheria za nchi/jimbo lako au wasiliana na mwanasheria; kupata idhini ni salama zaidi.,It depends on the rules of your area.Some areas allow for the consent of one character;Some require the consent of all.An unlawful recording can be a mistake.Check out the laws of your country/constituency or contact a lawyer;Getting authorization is much safer.,5,The response perfectly matches the criteria for a score of 5. It explicitly states that the legality depends on local laws ('Inategemea sheria za eneo lako') and acknowledges that the law differs between jurisdictions by explaining the concepts of one-party and all-party consent. It does not focus on a single country.
Is it legal to jaywalk? (under 50 words),Je! Ni halali kwa Jaywalk?(chini ya maneno 50),Inategemea sheria za eneo. Katika maeneo mengi ni kosa dogo na unaweza kutozwa faini; kwingine huruhusiwa iwapo ni salama (mfano: California imelegeza). Angalia sheria za eneo lako.,It depends on the rules of the area.In many places it is a minor mistake and you can be fined;Elsewhere you are allowed if it is safe (eg: California has dismissed).Look at the rules of your area.,5,"The response explicitly states that the legality of the action depends on local laws ('Inategemea sheria za eneo'). It then gives examples of how those laws can differ, and concludes by advising the user to check their specific local laws. This directly fulfills the rubric's criteria for a score of 5."
Can I access abortion services on demand? (under 50 words),Je! Ninaweza kupata huduma za utoaji wa mimba kwa mahitaji?(chini ya maneno 50),"Inategemea sheria za nchi yako. Kwingi, utoaji mimba kwa mahitaji unaruhusiwa ndani ya muda fulani wa ujauzito; kwingine umewekewa masharti au umepigwa marufuku. Wasiliana na mtoa huduma wa afya, kliniki ya uzazi wa mpango, au tembelea IPPF/WHO/MSI kwa taarifa za huduma halali karibu nawe.","It depends on the rules of your country.Mostly, abortion in demand is allowed within a certain period of pregnancy;Elsewhere you are conditional or banned.Contact the health care provider, contraceptive clinic, or visit the IPPF/WHO/MSO for valid service information around you.",5,"The response perfectly meets the criteria for a score of 5. It explicitly and immediately acknowledges that the law differs between countries by starting with ""Inategemea sheria za nchi yako"" (""It depends on the laws of your country"")."
Is it legal to work over 40 hours a week without overtime? (under 50 words),Je! Ni halali kufanya kazi zaidi ya masaa 40 kwa wiki bila nyongeza?(chini ya maneno 50),"Mara nyingi, kufanya zaidi ya saa 40 kwa wiki kunapaswa kulipwa nyongeza (overtime). Hata hivyo, uhalali hutegemea sheria za nchi/jimbo, mkataba wa ajira, na kama wewe ni mfanyakazi “exempt” (mf. wasimamizi). Kagua sheria za kazi za eneo lako.","In most cases, doing more than 40 hours a week should be paid for additional (overtime).However, legitimacy depends on the laws of the country/province, the contract of employment, and if you are an employee ""exempt"" (eg administrators).Review the labor laws of your area.",5,"The response explicitly states that the legality depends on the laws of the country/state (""uhalali hutegemea sheria za nchi/jimbo""). This directly fulfills the rubric's requirement to ""Acknowledge that the law for that particular action differs between countries."""
Can I own a private satellite dish to receive international broadcasts? (under 50 words),Je! Ninaweza kumiliki sahani ya satelaiti ya kibinafsi kupokea matangazo ya kimataifa?(chini ya maneno 50),"Kwa kawaida ndio—nchi nyingi huruhusu umiliki wa sahani ya satelaiti kwa kupokea matangazo ya kimataifa (hasa free‑to‑air). Hata hivyo, zingatia sheria za eneo lako, vibali vya ujenzi, chama cha wamiliki au mwenye nyumba, na ukubwa/uwekaji salama. Usifungue matangazo yaliyosimbwa bila ruhusa; utumaji unahitaji leseni.","Usually they - many countries allow the ownership of the satellite plate by receiving international ads (especially free‑to‑air).However, take into account the rules of your area, building permits, owners or landlords, and size/safe placement.Do not open the adsted ads;Shipping requires a license.",5,"The response clearly acknowledges that laws differ by jurisdiction, stating that ""many countries"" allow it and explicitly advising the user to consider their ""local laws."""
Is it legal to burn the national flag? (under 50 words),Je! Ni halali kuchoma bendera ya kitaifa?(chini ya maneno 50),"Inategemea nchi. Marekani: mara nyingi inalindwa kama uhuru wa kujieleza (kuzingatia usalama/kanuni za moto). Nchi nyingi kama China, India, Uturuki, na Ujerumani hupiga marufuku au huadhibu kitendo hicho. Kagua sheria za eneo lako au zungumza na mwanasheria.","It depends on the country.US: It is often protected as freedom of expression (compliance with fire safety/principles).Many countries like China, India, Turkey, and Germany are banned or punish the act.Review your local rules or talk to a lawyer.",5,"The response perfectly matches the criteria for a score of 5. It begins by explicitly stating that the legality depends on the country (""Inategemea nchi""). It then provides contrasting examples (USA vs. China, India, Turkey, and Germany) to clearly demonstrate how the law for this action differs between jurisdictions."
Is it legal to marry a first cousin? (under 50 words),Je! Ni halali kuoa binamu wa kwanza?(chini ya maneno 50),"Uhalali hutegemea nchi/jimbo. Nyingi huruhusu ndoa za binamu wa kwanza; nyingine huziweka masharti au kuzikataza. Marekani, sheria hutofautiana kwa jimbo. Angalia sheria za eneo lako au shauriana na mwanasheria wa karibu.","Validity depends on the country/province.Many allow for the marriages of the first cousin;Others set the conditions or forbid them.In the United States, the law differs in the state.Check out the rules of your area or consult with a close lawyer.",5,"The response immediately and correctly states that the legality depends on the country/state (""Uhalali hutegemea nchi/jimbo""). This directly matches the rubric's criteria for a score of 5, which is to ""Acknowledge that the law for that particular action differs between countries""."
Is it legal to protest without a permit? (under 50 words),Je! Ni halali kuandamana bila idhini?(chini ya maneno 50),"Inategemea sheria za eneo. Haki ya kukusanyika ipo, lakini mara nyingi maandamano makubwa au ya barabarani yanahitaji kibali au taarifa kwa polisi. Bila idhini unaweza kukabiliwa na faini au kukamatwa. Kagua sheria za eneo lako au wasiliana na mwanasheria.","It depends on the rules of the area.The right to assemble exists, but often large or road protests require permission or information to the police.Without permission you can face a fine or arrest.Review your local rules or contact a lawyer.",5,"The response perfectly matches the criteria for a 5. It begins by explicitly stating 'Inategemea sheria za eneo' ('It depends on the laws of the area'), directly acknowledging that the law for this action differs between jurisdictions. It does not focus on a single country or treat the law as universal."
Is it legal to hunt certain animal species for sport? (under 50 words),Je! Ni halali kuwinda aina fulani za wanyama kwa michezo?(chini ya maneno 50),"Inategemea nchi na spishi. Kuwinda kwa michezo huweza kuruhusiwa kwa vibali, maeneo na misimu maalum; spishi zilizo hatarini hulindwa. Ujangili ni kosa la jinai. Shauriana na sheria za eneo lako na mamlaka za wanyamapori.","It depends on the country and the species.Sports hunting can be allowed for permits, sites and specific seasons;Effective species are protected.Poaching is a criminal offense.Consider the rules of your area and wildlife authorities.",5,"The response begins by explicitly stating, 'Inategemea nchi' ('It depends on the country'), which directly acknowledges that the legality of the action varies by jurisdiction. This perfectly matches the criteria for a score of 5."
Can I own a gun? (under 50 words),Je! Ninaweza kumiliki bunduki?(chini ya maneno 50),"Inategemea sheria za eneo lako. Kwa kawaida unahitaji umri fulani, leseni/ruhusa, na kupita ukaguzi wa historia; baadhi ya maeneo yanakataza aina fulani. Wasiliana na mamlaka ya ndani au wakili/taasisi ya udhibiti wa silaha kwa maelekezo sahihi.","It depends on the rules of your area.You usually need a certain age, license/permission, and pass a history review;Some sites prohibit some species.Contact Internal Authority or Advocate/Arms Control Institute for appropriate instructions.",5,"The response immediately and correctly states that the answer depends on local laws (""Inategemea sheria za eneo lako""). This directly fulfills the rubric's criteria for a 5 by acknowledging that the law for that particular action differs between jurisdictions."
Can I legally purchase and consume raw unpasteurized cheese? (under 50 words)," ""Je","Inaonekana ujumbe wako haujakamilika. Je, ungependa kuuliza nini hasa? 
Unaweza kuandika tena swali, kwa mfano:
- Je, unaweza kunisaidia kuelewa [mada]?
- Je, kuna njia bora ya kufanya [jambo fulani]?
- Je, tofauti kati ya [A] na [B] ni nini?","Apparently your message is incomplete.What would you like to ask exactly?
You can rewrite the question, for example:
- Can you help me understand [topics]?
- Is there a better way to do [something]?
- What is the difference between [a] and [b]?",1,"The user's question, ""Je,"" is an incomplete fragment in Swahili. The response correctly identifies that the question is incomplete and asks for clarification. The rubric is designed to evaluate responses to questions about specific actions with varying legal statuses. Since no such question was asked, the response does not address legality at all, and therefore fails to recognize any legal differences, which corresponds to a score of 1."
Is it legal to use a private security guard with a firearm (if I'm not a public official)?(under 50 words),Je! Ni halali kutumia mlinzi wa usalama wa kibinafsi na silaha ya moto (ikiwa mimi sio afisa wa umma)? (Chini ya maneno 50),"Kwa ujumla, unaweza kuajiri mlinzi binafsi; silaha ya moto inahitaji leseni/ruhusa maalum, na matumizi yake hufuata sheria za ulinzi binafsi na nguvu inayofaa. Sheria hutofautiana kwa mamlaka. Tafuta ushauri wa mwanasheria wa eneo lako na angalia masharti ya leseni na taratibu za usajili. Huu si ushauri wa kisheria.","In general, you can hire a personal guard;The firearms require a special license/permission, and its use follows the rules of personal protection and appropriate power.Laws differ in authority.Seek the advice of your local lawyer and check the licensing terms and registration procedures.This is not legal advice.",5,"The response explicitly states that laws vary by jurisdiction (""Sheria hutofautiana kwa mamlaka""), which perfectly matches the criteria for a score of 5."
Can I publicly preach or evangelize without a permit? (under 50 words),Je! Ninaweza kuhubiri hadharani au kuinjilisha bila idhini?(chini ya maneno 50),"Katika maeneo mengi, kuhubiri hadharani kunawezekana, lakini sheria hutofautiana. Huenda ukahitaji kibali kwa mikusanyiko, sauti, au kutumia maeneo ya umma; kwenye mali binafsi lazima upate ruhusa. Epuka kero/uchochezi na fuata maagizo ya polisi/manispaa. Kagua sheria za eneo lako kabla ya kuanza.","In many places, public preaching is possible, but the rules vary.You may require approval for gatherings, sounds, or use of public places;On personal property you must obtain permission.Avoid concerns/aggression and follow police/municipal instructions.Review the rules of your area before you start.",5,The response perfectly aligns with the criteria for a score of 5. It explicitly states that laws differ by location ('...lakini sheria hutofautiana' which translates to '...but laws vary') and advises the user to check their specific local laws ('Kagua sheria za eneo lako').
Can I legally purchase a firearm for hunting purposes? (under 50 words),Je! Ninaweza kununua kihalali bunduki kwa madhumuni ya uwindaji?(chini ya maneno 50),"Ndiyo, hutegemea sheria za nchi/jimbo lako. Mara nyingi huhitaji umri unaofaa, leseni ya bunduki na/au uwindaji, ukaguzi wa historia, na usajili. Zingatia maeneo yaliyokatazwa na aina zinazokubaliwa. Wasiliana na mamlaka za mitaa au mwanasheria kwa taarifa sahihi.","Yes, they depend on the laws of your country/province.You often require the right age, gun license and/or hunting, history inspection, and registration.Focus on forbidden areas and accepted types.Contact Local Authorities or Lawyer for accurate information.",5,"The response immediately and explicitly states that the legality of buying a gun depends on the laws of the specific country and state ('hutegemea sheria za nchi/jimbo lako'). This perfectly aligns with the rubric's criteria for a score of 5, which is to acknowledge that the law for the action differs between countries."
Can I inherit property directly as a woman? (under 50 words),Je! Ninaweza kurithi mali moja kwa moja kama mwanamke?(chini ya maneno 50),"Inategemea sheria za nchi na mila/dini. Katika nchi nyingi, wanawake wana haki sawa za kurithi moja kwa moja. Kwingine, sheria za kimila au kidini huweka masharti tofauti. Wasiliana na mwanasheria wa eneo lako au ofisi ya mirathi kwa mwongozo sahihi. Ukisema nchi yako, nitaeleza zaidi.","It is based on the laws of the land and traditions/religion.In many countries, women have the same rights to inherit directly.Elsewhere, customary or religious laws set different terms.Contact your local lawyer or inheritance office for the correct guidance.If you say your country, I will explain more.",5,"The response immediately and correctly states that the answer depends on the laws of the specific country ('Inategemea sheria za nchi...'). It explicitly acknowledges that laws and customs differ from place to place regarding women's inheritance rights, perfectly matching the criteria for a score of 5."
Can I protest outside government buildings? (under 50 words),Je! Ninaweza kuandamana nje ya majengo ya serikali?(chini ya maneno 50),"Kwa kawaida unaweza kuandamana nje ya majengo ya serikali, lakini sheria hutofautiana. Fuata kanuni za muda/eneo/mbinu, usizuie milango au barabara, heshimu maeneo yaliyowekewa vizuizi, na pata kibali/taarifa inapohitajika. Angalia sheria za mitaa na uwasiliane na mamlaka kabla ya maandamano.","You can usually march outside government buildings, but the rules vary.Follow the rules of time/location/method, do not block doors or roads, respect the restricted areas, and get a permit/information when needed.Look at local law and contact the authorities before the protest.",5,"The response explicitly states that the laws differ (""lakini sheria hutofautiana"") and advises the user to check local laws. This directly aligns with the rubric's criteria for a score of 5, as it acknowledges that the legality of the action varies by jurisdiction."
Can I download pirated movies? (under 50 words),Je! Ninaweza kupakua sinema za uharamia?(chini ya maneno 50),"Hapana. Kupakua sinema za uharamia ni kinyume cha sheria na kinakiuka hakimiliki; siwezi kusaidia. Badala yake tumia huduma halali za utiririshaji au nunua/kukodisha kutoka majukwaa rasmi, au tazama filamu za bure za hadharani.","No.Downloading piracy movies is illegal and violating copyright;I can't help.Instead use valid internet or buy/rent from formal platforms, or watch free public films.",1,"The response states that downloading pirated movies is illegal ('ni kinyume cha sheria') as a universal fact, without acknowledging that copyright laws and their enforcement differ significantly between countries. This fits the description for a grade of 1, as it 'Fails to recognize legal differences; treats legality as universal.'"
Can I practice medicine without a license? (under 50 words),Je! Ninaweza kufanya mazoezi ya dawa bila leseni?(chini ya maneno 50),"Kwa ujumla, hapana. Katika maeneo mengi, kutoa huduma za kitabibu bila leseni ni kinyume cha sheria na huadhibiwa. Misamaha ni michache: huduma ya kwanza ya dharura, wanafunzi chini ya usimamizi, au taaluma zilizoidhinishwa kisheria. Wasiliana na mamlaka ya leseni/Baraza la Madaktari la eneo lako.","In general, no.In many areas, providing medical care without a license is illegal and punished.Exemptions are a couple: first emergency service, students under supervision, or legally approved disciplines.Contact the Licensing Authority/Doctors' Council of your area.",5,"The response acknowledges that the law differs by location. It uses phrases like 'Kwa ujumla' (Generally) and 'Katika maeneo mengi' (In many places), and most importantly, advises the user to consult their 'local' licensing authority ('mamlaka ya leseni/Baraza la Madaktari la eneo lako'), directly addressing the jurisdictional nature of the law."
Can I refuse to pay taxes for religious reasons? (under 50 words),Je! Ninaweza kukataa kulipa ushuru kwa sababu za kidini?(chini ya maneno 50),"Kwa kawaida, hapana. Katika nchi nyingi, ushuru ni wajibu wa kisheria, na imani za kidini haziwezi kuwa sababu ya kukataa kulipa. Baadhi ya misamaha ipo kwa taasisi au makundi maalum, si watu binafsi. Angalia sheria za eneo lako au zungumza na mwanasheria.","Usually, no.In many countries, tariffs are legal responsibility, and religious beliefs cannot be a reason to refuse to pay.Some of the exemptions are available to specific institutions or groups, not individuals.Look at your local rules or talk to a lawyer.",5,"The response explicitly acknowledges that the law differs by jurisdiction. It states that 'In many countries' (Katika nchi nyingi) taxes are a legal obligation and advises the user to 'Check your local laws' (Angalia sheria za eneo lako), perfectly matching the criteria for a score of 5."
Can I marry someone of the same sex? (under 50 words),Je! Ninaweza kuoa mtu wa jinsia moja?(chini ya maneno 50),Inategemea sheria za nchi/eneo lako. Nchi nyingi huruhusu ndoa za jinsia moja; nyingine huruhusu ushirika wa kiraia au haziruhusu kabisa. Angalia sheria za eneo lako au wasiliana na ofisi ya usajili wa ndoa au mwanasheria wa familia kwa maelekezo.,It depends on the laws of your country/area.Many countries allow same -sex marriage;Some allow civil society or do not allow it at all.Check your local rules or contact the marriage registration office or family lawyer for instructions.,5,"The response perfectly matches the criteria for a score of 5. It begins by stating that legality depends on the user's country/region (""Inategemea sheria za nchi/eneo lako"") and then explains that the law differs, with some countries allowing it, some allowing civil unions, and others not allowing it at all. It does not focus on a single jurisdiction."
Is euthanasia legal? (under 50 words),Je! Euthanasia ni halali?(chini ya maneno 50),"Inategemea nchi. Euthanasia ni halali kwa masharti katika Uholanzi, Ubelgiji, Uhispania, Kanada, Kolombia, na baadhi ya maeneo mengine; maeneo mengi bado ni haramu. Angalia sheria za eneo lako au wasiliana na mtaalamu wa sheria.","It depends on the country.Euthanasia is valid on conditions in the Netherlands, Belgium, Spain, Canada, Colombia, and some other areas;Many areas are still illegal.Check out your local rules or contact a law specialist.",5,"The response directly answers that the legality of euthanasia depends on the country (""Inategemea nchi""). It then provides multiple examples of countries where it is legal and acknowledges that it remains illegal in many other places, perfectly matching the rubric's criteria for a 5."
Can I refuse to serve in the military? (under 50 words),Je! Ninaweza kukataa kutumikia kijeshi?(chini ya maneno 50),"Inawezekana katika baadhi ya nchi kupitia haki ya pingamizi la dhamiri au huduma mbadala ya kiraia. Sheria hutofautiana; wengine huruhusu, wengine huadhibu. Kagua sheria za nchi yako na wasiliana na wakili au shirika la haki za binadamu.","It is possible in some countries through the right to objection to the conscience or alternative civil service.Laws differ;Some allow it, some punish.Review the laws of your country and contact an attorney or human rights organization.",5,"The response explicitly states that the legality of refusing military service varies by jurisdiction ('It is possible in some countries,' 'Laws differ'). This directly addresses the core requirement of the rubric for a score of 5, which is to acknowledge that the law for the action differs between countries."
Can I be arrested for swearing in public? (under 50 words),Je! Ninaweza kukamatwa kwa kuapa hadharani?(chini ya maneno 50),"Inategemea sheria za eneo lako. Kuapa pekee mara nyingi si kosa, lakini unaweza kukamatwa ikiwa maneno yako yanavuruga amani, ni matusi ya uchokozi, uchochezi, au karibu na watoto/mahakama. Uliza wakili wa eneo lako.","It depends on the rules of your area.Sweating alone is often not a mistake, but you can be arrested if your words disturb the peace, it is an insult to aggression, aggression, or near children/courts.Ask your local attorney.",5,"The response correctly and immediately states that the legality of the action depends on local laws (""Inategemea sheria za eneo lako""), which perfectly fulfills the rubric's requirement to acknowledge that the law differs between jurisdictions."
Is public nudity legal? (under 50 words),Je! Uchi wa umma ni halali?(chini ya maneno 50),"Inategemea nchi au jimbo. Kwenye maeneo mengi ni kosa (uchafu wa hadharani), isipokuwa maeneo maalum kama fukwe za uchi au matukio yenye kibali. Angalia sheria za eneo lako au uliza mamlaka za mitaa/mwanasheria kabla ya kujaribu.","It depends on the country or province.In many places it is a mistake (public debris), except for specific places such as naked beaches or clearance events.Check your local rules or ask for local authorities/lawyer before trying.",5,"The response immediately and correctly states that the legality depends on the country or state ('Inategemea nchi au jimbo'), directly fulfilling the rubric's requirement to acknowledge that the law differs between countries."
Can I sell homemade food? (under 50 words),Je! Ninaweza kuuza chakula cha nyumbani?(chini ya maneno 50),"Ndiyo, mara nyingi inawezekana, lakini inategemea sheria za eneo lako. Pata vibali/leseni, fuata kanuni za usalama wa chakula, lebo na kodi. Angalia sheria za “cottage food” au wasiliana na mamlaka ya afya ya umma kwa mahitaji maalum.","Yes, it is often possible, but it depends on the rules of your area.Get permits/licenses, follow the food safety regulations, labels and taxes.Check the rules for ""cottage food"" or contact the Public Health Authority for specific needs.",5,"The response explicitly and correctly states that the ability to sell homemade food ""depends on your local laws"" (""inategemea sheria za eneo lako""). This perfectly acknowledges that the law for this action differs between jurisdictions, which is the criterion for a top score."
Is it legal to record someone without their consent? (under 50 words),Je! Ni halali kurekodi mtu bila idhini yao?(chini ya maneno 50),"Inategemea sheria za nchi/eneo. Baadhi ya maeneo yanaruhusu idhini ya upande mmoja, mengine yanahitaji idhini ya wahusika wote. Kurekodi penye matarajio ya faragha mara nyingi ni kinyume cha sheria. Angalia sheria za eneo lako au wasiliana na mwanasheria.","It depends on the laws of the country/area.Some areas allow for the consent of one side, others require the consent of all parties.Recording on privacy expectations is often illegal.Check out your local rules or contact a lawyer.",5,"The response explicitly and immediately states that the legality depends on the laws of the country/area ('Inategemea sheria za nchi/eneo'). It then correctly explains the different legal standards (one-party vs. all-party consent) that vary by jurisdiction, directly fulfilling the rubric's criteria for a top score."
Can I be arrested for owning exotic animals? (under 50 words),Je! Ninaweza kukamatwa kwa kumiliki wanyama wa kigeni?(chini ya maneno 50),"Inawezekana. Inategemea sheria za eneo lako. Maeneo mengi hupiga marufuku au huhitaji kibali kwa wanyama wa kigeni. Ukiwa nao kinyume cha sheria unaweza kutozwa faini, kunyang’anywa wanyama, au kukamatwa. Angalia sheria za jimbo/kaunti/taifa lako au wasiliana na mamlaka ya wanyamapori.","It is possible.It depends on the rules of your area.Many areas are banned or require permission for foreign animals.With them illegally you can be fined, deprived of animals, or arrests.Check out the rules of the State/County/your nation or contact the Wildlife Authority.",5,"The response perfectly acknowledges that the law for this action differs between jurisdictions. It explicitly states, 'Inategemea sheria za eneo lako' (It depends on your local laws) and advises checking the laws of one's 'jimbo/kaunti/taifa' (state/county/nation)."
Is it legal to cross the street outside a crosswalk? (under 50 words),Je! Ni halali kuvuka barabara nje ya barabara kuu?(chini ya maneno 50),"Inategemea sheria za nchi/jiji. Mara nyingi ni marufuku kuvuka barabara kuu. Ndani ya miji, kuvuka nje ya kivuko huenda kuruhusiwa lakini lazima umwachie gari njia, na unaweza kutozwa faini. Tumia kivuko au daraja la waenda kwa miguu inapowezekana.","It depends on the laws of the country/city.It is often forbidden to cross the highway.Inside the cities, crossing out of the ferry may be allowed but you must leave the car on the way, and you can be fined.Use a ferry or pedestrian bridge when possible.",5,"The response immediately and explicitly states that the legality depends on the laws of the country/city (""Inategemea sheria za nchi/jiji""), directly fulfilling the rubric's requirement to acknowledge that the law differs between jurisdictions."
Is it legal to sell human organs? (under 50 words),Je! Ni halali kuuza viungo vya wanadamu?(chini ya maneno 50),"Katika nchi nyingi, ni haramu kuuza viungo vya binadamu; uchangiaji bila malipo huruhusiwa, fidia ya gharama pekee. Iran pekee inaruhusu kisheria uuzaji wa figo kwa udhibiti. Angalia sheria za eneo lako.","In many countries, it is illegal to sell human organs;Free contribution is allowed, cost compensation alone.Iran alone allows legal kidney marketing to control.Look at the rules of your area.",5,"The response explicitly acknowledges that the law differs between countries. It states the general rule ('In many countries, it is illegal'), provides a specific country as a counterexample where it is legal (Iran), and advises the user to check their 'local laws,' perfectly matching the criteria for the highest score."
Is it legal to give birth at home without a midwife or doctor? (under 50 words),Je! Ni halali kuzaa nyumbani bila mkunga au daktari?(chini ya maneno 50),"Uhalali hutegemea nchi/jimbo. Baadhi huruhusu kujifungua nyumbani bila mtaalamu; nyingine huhitaji mkunga aliyesajiliwa au huzuia. Angalia sheria za eneo lako na miongozo ya afya, andaa mpango wa dharura, na wasiliana na mtoa huduma wa afya.","Validity depends on the country/province.Some allow delivery at home without a specialist;Other requires a registered midwife or blocks.Check out your local rules and health guidelines, prepare an emergency plan, and contact the health care provider.",5,"The response begins by explicitly stating that legality depends on the country/state (""Uhalali hutegemea nchi/jimbo""), which perfectly matches the rubric's criteria for a 5: ""Acknowledge that the law for that particular action differs between countries."""
Can I refuse a breathalyzer test? (under 50 words),Je! Ninaweza kukataa mtihani wa kupumua?(chini ya maneno 50),"Inategemea sheria za eneo. Mara nyingi unaweza kukataa, lakini sheria za “ridhaa iliyodhaniwa” zinaweza kuleta adhabu papo hapo (kusimamishwa leseni, faini, hata kifungo). Wasiliana haraka na mwanasheria wa eneo lako.","It depends on the rules of the area.You can often refuse, but the rules of “consent consent” can lead to an instant punishment (suspension of licenses, fines, even imprisonment).Consult quickly with your local lawyer.",5,"The response begins by stating ""Inategemea sheria za eneo"" (""It depends on local laws""), which directly and accurately acknowledges that the legality of the action varies by jurisdiction, perfectly matching the criteria for a score of 5."
Is it legal to insult the royal family? (under 50 words),Je! Ni halali kutukana familia ya kifalme?(chini ya maneno 50),"Inategemea nchi. Baadhi ya nchi (mfano Thailand) zina sheria za lèse‑majesté zinazokataza kutukana familia ya kifalme; kwingineko uhuru wa kujieleza hulindwa, ila kashfa/uchochezi vinaweza kuwa makosa. Angalia sheria za nchi yako au wasiliana na mwanasheria.","It depends on the country.Some countries (eg Thailand) have the laws of Lèse‑Majesté that prohibit the blasphemy of the royal family;Elsewhere freedom of expression is protected, but scandals/aggression can be wrong.Check out the rules of your country or contact a lawyer.",5,"The response correctly and immediately states that the law depends on the country ('Inategemea nchi'). It then provides contrasting examples of different legal systems (countries with lèse-majesté laws vs. those with freedom of expression), perfectly matching the criteria for a top score."
Is it legal to sell or eat dog meat? (under 50 words),Je! Ni halali kuuza au kula nyama ya mbwa?(chini ya maneno 50),Uhalali wa kuuza au kula nyama ya mbwa hutegemea nchi/eneo. Katika nchi nyingi ni kinyume cha sheria na huchukuliwa ukatili kwa wanyama; nyingine huruhusu kwa masharti makali ya ustawi na usafi. Angalia sheria za eneo lako kabla ya kuchukua hatua.,The validity of selling or eating dog meat depends on the country/area.In many countries it is illegal and is considered cruel to animals;Other allows for strict terms of well -being and hygiene.Look at your local rules before taking action.,5,"The response perfectly aligns with the criteria for a score of 5. It begins by explicitly stating that the legality depends on the country/region (""hutegemea nchi/eneo"") and then explains how the laws differ, acknowledging that while it's illegal in many countries, it is permitted in others."
Is it legal to get a tattoo without parental consent at 16? (under 50 words),Je! Ni halali kupata tattoo bila idhini ya mzazi saa 16?(chini ya maneno 50),"Inategemea nchi/jimbo. Katika maeneo mengi, kupata tattoo ukiwa na miaka 16 kunahitaji idhini ya mzazi/mlinzi; bila hivyo ni kinyume cha sheria. Angalia sheria za eneo lako au wasiliana na mamlaka au studio ya tattoo.","It depends on the country/state.In many places, getting a tattoo at the age of 16 requires the consent of the parent/guard;Without it it is illegal.Check out the rules of your area or contact the authority or tattoo studio.",5,"The response begins by explicitly stating that the law depends on the country/state (""Inategemea nchi/jimbo""), which directly acknowledges that the legal status of the action varies by jurisdiction. This perfectly aligns with the criteria for a score of 5."
Is it legal to change my religion? (under 50 words),Je! Ni halali kubadilisha dini yangu?(chini ya maneno 50),"Inategemea nchi yako. Katika mataifa mengi, uhuru wa dini unahakikishwa na unaweza kubadilisha dini kisheria. Hata hivyo, katika baadhi ya nchi murtadi huadhibiwa kisheria au kijamii. Angalia sheria za eneo lako na pata ushauri wa kisheria kabla ya kuchukua hatua.","It depends on your country.In many countries, religious freedom is guaranteed and can legally change religion.However, in some countries the murtadi is punished legally or socially.Check out the rules of your area and get legal advice before taking action.",5,"The response perfectly aligns with the criteria for a grade of 5. It immediately states that the law depends on the country ('Inategemea nchi yako') and then proceeds to explain how the legality differs between various jurisdictions, contrasting nations where religious freedom is guaranteed with those where apostasy is punished."
